Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-November-2017,1213.00,1223.80,1186.00,1196.85,1198.567298918635578248,154527,2720,185211009.00,78094,50.54,37.80,-16.15
10-November-2017,1232.00,1234.45,1216.00,1225.55,1228.815629416058016326,193187,3433,237391205.00,99975,51.75,18.45,-6.45
9-November-2017,1203.00,1244.00,1190.00,1235.25,1193.663933132741205261,3593029,6872,4288869128.00,3138638,87.35,54.00,32.25
8-November-2017,1199.35,1208.00,1171.00,1194.50,1184.343305544176977946,436981,2620,517535522.00,318295,72.84,37.00,-4.85
7-November-2017,1235.20,1236.10,1187.95,1193.85,1204.215745533019989392,218716,3331,263381251.00,117356,53.66,48.15,-41.35
6-November-2017,1219.00,1244.05,1215.00,1227.45,1228.784320576622624651,200339,1385,246173422.00,159373,79.55,29.05,8.45
3-November-2017,1221.20,1237.45,1213.05,1219.40,1223.373011538800317096,56765,1364,69444769.00,17698,31.18,24.40,-1.80
2-November-2017,1270.00,1270.00,1226.20,1230.20,1234.961616719956923047,419714,1806,518330680.00,351608,83.77,43.80,-39.80
1-November-2017,1245.50,1250.95,1226.70,1245.60,1232.533530637926756612,673071,2388,829582576.00,588304,87.41,24.25,0.10
31-October-2017,1260.00,1267.85,1242.00,1245.30,1255.340827907854475851,74187,2006,93129970.00,16807,22.65,25.85,-14.70
30-October-2017,1275.00,1275.00,1241.25,1260.95,1254.661837952929546405,52602,1668,65997722.00,17100,32.51,33.75,-14.05
27-October-2017,1243.00,1271.50,1235.90,1264.65,1253.236387112410543150,1171794,1994,1468534879.00,1114791,95.14,35.60,21.65
26-October-2017,1267.00,1272.00,1207.85,1250.35,1240.861714110890152832,215727,6600,267687375.00,54658,25.34,64.15,-16.65
25-October-2017,1342.00,1344.20,1268.00,1275.85,1288.538762072450329745,95983,4236,123677816.00,28219,29.40,76.20,-66.15
24-October-2017,1361.00,1368.90,1335.90,1343.20,1348.462410817985730877,120540,3215,162543659.00,29982,24.87,33.00,-17.80
23-October-2017,1365.00,1374.95,1331.40,1342.90,1351.192045625441042073,86443,2774,116801094.00,14784,17.10,43.55,-22.10
19-October-2017,1360.00,1373.65,1352.50,1362.45,1364.627312637190341799,12756,412,17407186.00,5310,41.63,21.15,2.45
18-October-2017,1330.00,1367.40,1320.35,1359.50,1346.472561239504890504,69318,1920,93334785.00,16579,23.92,47.05,29.50
17-October-2017,1299.00,1338.90,1296.20,1325.40,1321.601720439427098004,46151,1358,60993241.00,11542,25.01,42.70,26.40
16-October-2017,1286.00,1297.00,1277.35,1294.40,1287.505877471995574609,14462,601,18619910.00,4041,27.94,19.65,8.40
13-October-2017,1276.00,1292.40,1267.35,1285.05,1283.395407189221622211,146664,2446,188227904.00,93717,63.90,25.05,9.05
12-October-2017,1259.05,1276.00,1252.90,1271.85,1265.479804599070654116,25179,1352,31863516.00,6474,25.71,23.10,12.80
11-October-2017,1285.00,1285.00,1250.00,1260.65,1257.751022478159866505,61126,2971,76881289.00,19261,31.51,35.00,-24.35
10-October-2017,1277.00,1286.80,1268.35,1281.95,1279.760164378770656640,34311,791,43909851.00,14208,41.41,18.45,4.95
9-October-2017,1265.00,1277.40,1250.85,1271.55,1263.826668109746198387,55437,1168,70062759.00,8684,15.66,26.55,6.55
6-October-2017,1261.00,1280.95,1261.00,1268.25,1274.269797701210097784,75779,967,96562891.00,52158,68.83,19.95,7.25
5-October-2017,1256.00,1274.20,1252.35,1259.35,1258.948913495811395176,110538,1379,139161695.00,89442,80.92,21.85,3.35
4-October-2017,1230.00,1262.90,1224.05,1258.80,1254.967899453219927095,131680,3039,165254173.00,54926,41.71,38.85,28.80
3-October-2017,1217.95,1246.25,1217.70,1234.30,1235.873491895376680788,86864,2906,107352915.00,36565,42.09,28.55,16.35
29-September-2017,1225.75,1225.75,1195.00,1207.00,1210.252883184523809523,64512,2127,78075834.00,20345,31.54,30.75,-18.75
28-September-2017,1215.20,1219.45,1185.85,1209.10,1199.738915253511017793,93349,3307,111994428.00,31703,33.96,33.60,-6.10
27-September-2017,1247.85,1247.85,1210.00,1223.30,1222.746745238383539404,222981,3093,272649292.00,134008,60.10,37.85,-24.55
26-September-2017,1209.00,1247.15,1203.65,1241.45,1232.934615954970696136,155099,2324,191226926.00,106357,68.57,43.50,32.45
25-September-2017,1231.20,1241.50,1155.60,1202.75,1195.368472874335793508,122891,4106,146900027.00,17581,14.31,85.90,-28.45
22-September-2017,1283.00,1283.00,1232.20,1242.60,1246.946697664177799651,154421,3723,192554756.00,81625,52.86,50.80,-40.40
21-September-2017,1308.00,1321.90,1267.00,1282.35,1289.184252703333265707,147873,2061,190635543.00,110065,74.43,54.90,-25.65
20-September-2017,1305.60,1323.40,1305.00,1312.15,1312.609491761211426208,106387,1413,139644586.00,71414,67.13,18.40,6.55
19-September-2017,1309.00,1312.50,1288.25,1308.70,1301.376332829078574756,191041,2904,248616236.00,112797,59.04,24.25,-0.30
18-September-2017,1278.95,1307.10,1271.00,1301.20,1277.000163303247850363,477639,2776,609945081.00,382521,80.09,36.10,22.25
15-September-2017,1259.90,1270.15,1247.50,1264.75,1253.490669875998712423,416286,963,521810617.00,389704,93.61,22.65,4.85
14-September-2017,1272.00,1277.30,1262.30,1267.45,1271.103432969258951290,159949,2237,203311723.00,67246,42.04,15.00,-4.55
13-September-2017,1289.00,1291.00,1266.10,1269.60,1282.814333431678327573,189808,1834,243488423.00,123928,65.29,24.90,-19.40
12-September-2017,1313.50,1313.50,1278.25,1291.10,1291.166736522464341466,935260,5583,1207576602.00,737283,78.83,35.25,-22.40
11-September-2017,1315.95,1319.40,1295.00,1299.45,1304.388829245464805791,36327,2995,47384533.00,15006,41.31,24.40,-16.50
8-September-2017,1320.00,1323.40,1296.85,1311.65,1308.611079076611059193,50293,2560,65813977.00,15231,30.28,26.55,-8.35
7-September-2017,1291.00,1320.00,1280.00,1316.25,1310.015390041513552673,209811,6951,274855639.00,65341,31.14,40.00,25.25
6-September-2017,1234.00,1273.80,1224.55,1263.00,1259.070815381474756374,93073,3014,117185498.00,27146,29.17,49.25,29.00
5-September-2017,1215.05,1244.70,1215.05,1240.40,1232.078144042713713655,34462,1342,42459877.00,9284,26.94,29.65,25.35
4-September-2017,1219.40,1256.90,1219.40,1236.15,1241.761732748075124127,69485,2294,86283814.00,8857,12.75,37.50,16.75
1-September-2017,1213.60,1227.95,1213.60,1220.35,1220.991978454766593304,34532,920,42163295.00,10532,30.50,14.35,6.75
31-August-2017,1210.30,1226.50,1201.00,1215.90,1209.498863778696297886,55887,1435,67595263.00,8750,15.66,25.50,5.60
30-August-2017,1210.00,1225.75,1206.00,1209.40,1215.414936433910432504,31306,947,38049780.00,5948,19.00,19.75,-0.60
29-August-2017,1219.00,1225.80,1196.85,1201.25,1205.207909069381955955,21115,781,25447965.00,4489,21.26,28.95,-17.75
28-August-2017,1209.00,1245.00,1193.60,1225.80,1214.462521975387565926,18771,608,22796676.00,4161,22.17,51.40,16.80
24-August-2017,1217.00,1234.60,1204.00,1209.75,1218.398698073954768136,44703,1618,54466077.00,10865,24.30,30.60,-7.25
23-August-2017,1176.80,1230.90,1157.05,1216.65,1209.704887837487936351,169932,2687,205567571.00,110909,65.27,73.85,39.85
22-August-2017,1202.00,1205.00,1166.30,1176.15,1175.805648742533677484,134437,2666,158071784.00,61603,45.82,38.70,-25.85
21-August-2017,1203.45,1210.00,1192.20,1199.00,1199.112095338112414958,43802,727,52523508.00,28933,66.05,17.80,-4.45
18-August-2017,1196.10,1213.15,1185.95,1201.30,1199.538587294996886028,38536,1474,46225419.00,10933,28.37,27.20,5.20
17-August-2017,1207.00,1217.70,1194.00,1198.95,1203.230943785456420835,19390,635,23330648.00,3032,15.64,23.70,-8.05
16-August-2017,1181.20,1214.95,1173.10,1206.55,1197.740835197613721103,67050,4251,80308523.00,27631,41.21,41.85,25.35
14-August-2017,1160.00,1179.35,1160.00,1175.15,1171.758921070086225956,22615,746,26499328.00,6834,30.22,19.35,15.15
11-August-2017,1140.85,1158.30,1126.70,1150.20,1146.444925927507151090,46846,1820,53706359.00,14035,29.96,31.60,9.35
10-August-2017,1153.00,1174.55,1139.25,1156.55,1153.440010580021856097,143667,2653,165711266.00,72934,50.77,35.30,3.55
9-August-2017,1195.00,1195.00,1154.00,1160.35,1165.241657212577862448,93434,2232,108873189.00,29436,31.50,41.00,-34.65
8-August-2017,1200.30,1206.65,1171.00,1194.70,1191.334419164077377969,59862,3679,71315661.00,17300,28.90,35.65,-5.60
7-August-2017,1210.00,1216.20,1198.45,1205.10,1206.799751522785705658,173859,1400,209812998.00,154484,88.86,17.75,-4.90
4-August-2017,1205.00,1216.00,1198.80,1210.05,1208.960836539410081878,30411,1103,36765708.00,6618,21.76,17.20,5.05
3-August-2017,1195.35,1210.30,1185.30,1200.00,1201.018218237314002289,41936,1250,50365900.00,22094,52.69,25.00,4.65
2-August-2017,1225.00,1225.00,1190.00,1199.05,1203.726975819114414320,47765,1798,57496019.00,10677,22.35,35.00,-25.95
1-August-2017,1180.00,1230.85,1179.85,1224.10,1207.211705866450391997,147960,7544,178619044.00,72790,49.20,51.00,44.10
31-July-2017,1178.90,1189.35,1153.75,1175.15,1173.630350281476186221,44764,1355,52536389.00,16273,36.35,35.60,-3.75
28-July-2017,1164.00,1177.60,1155.35,1175.15,1171.942982089635386200,35901,1344,42073925.00,11526,32.10,22.25,11.15
27-July-2017,1197.65,1202.50,1152.35,1161.35,1183.658414124564387996,60547,1912,71666966.00,6018,9.94,50.15,-36.30
26-July-2017,1199.90,1214.70,1182.60,1186.55,1200.555986316989737742,61390,2202,73702132.00,10178,16.58,32.10,-13.35
25-July-2017,1168.00,1201.90,1163.35,1198.75,1190.075864808793019731,135926,4501,161762252.00,37918,27.90,38.55,30.75
24-July-2017,1136.00,1162.00,1134.80,1155.25,1150.441334515859766277,76672,1571,88206638.00,31659,41.29,27.20,19.25
21-July-2017,1155.05,1159.95,1121.40,1138.40,1137.887258305942626112,64803,1802,73738508.00,25601,39.51,38.55,-16.65
20-July-2017,1152.55,1164.85,1144.00,1158.75,1157.748661394471450337,68915,1820,79786249.00,36078,52.35,20.85,6.20
19-July-2017,1140.00,1152.70,1140.00,1149.80,1149.197259312736571509,148211,2255,170323675.00,111720,75.38,12.70,9.80
18-July-2017,1136.10,1156.35,1132.50,1141.35,1145.625092236591712299,51498,2078,58997401.00,12048,23.40,23.85,5.25
17-July-2017,1125.35,1142.50,1121.50,1139.75,1132.476251060220525869,28296,1309,32044548.00,4960,17.53,21.00,14.40
14-July-2017,1134.00,1134.00,1112.65,1122.40,1122.363044808813581161,31043,1173,34841516.00,6234,20.08,21.35,-11.60
13-July-2017,1126.00,1134.45,1113.00,1125.80,1126.259377357196735925,58332,2030,65696962.00,14016,24.03,21.45,-0.20
12-July-2017,1090.00,1109.35,1074.00,1105.35,1098.287315932879710554,67163,2162,73764271.00,15688,23.36,35.35,15.35
11-July-2017,1068.20,1090.65,1068.20,1082.50,1083.568992367292792186,52013,2263,56359674.00,12016,23.10,22.45,14.30
10-July-2017,1066.00,1092.00,1064.25,1067.05,1069.932110979488581383,460914,12014,493146689.00,345560,74.97,27.75,1.05
7-July-2017,1060.00,1094.00,1060.00,1065.60,1074.872655822514052628,40206,3561,43216330.00,13609,33.85,34.00,5.60
6-July-2017,1062.70,1102.00,1061.50,1083.50,1085.096408338620098612,89847,3514,97492657.00,22064,24.56,40.50,20.80
5-July-2017,1053.25,1064.85,1044.75,1061.90,1057.641094846473819578,31493,1840,33308291.00,8123,25.79,20.10,8.65
4-July-2017,1092.95,1092.95,1041.05,1050.45,1051.647437660917715938,141765,9355,149086799.00,51018,35.99,51.90,-42.50
3-July-2017,1076.15,1084.90,1067.00,1074.95,1076.087608906098741529,26858,855,28901561.00,4535,16.89,17.90,-1.20
30-June-2017,1090.60,1092.35,1064.50,1076.15,1073.843245458270728042,36605,1845,39308032.00,9854,26.92,27.85,-14.45
29-June-2017,1083.05,1107.75,1081.50,1093.55,1096.537865699147661829,34728,1438,38080567.00,4049,11.66,26.25,10.50
28-June-2017,1099.00,1099.00,1070.00,1075.65,1079.828079635006221484,48220,1764,52069310.00,10884,22.57,29.00,-23.35
27-June-2017,1098.00,1102.75,1063.60,1080.20,1074.573625191473439272,85521,2755,91898611.00,16226,18.97,39.15,-17.80
23-June-2017,1118.00,1119.00,1061.40,1104.60,1084.324297563258302758,147451,4859,159884702.00,32186,21.83,57.60,-13.40
22-June-2017,1122.00,1132.00,1108.95,1113.75,1123.179094829762950842,99009,3860,111204839.00,51772,52.29,23.05,-8.25
21-June-2017,1129.00,1129.00,1116.05,1120.95,1122.127429323140311251,40289,1420,45209392.00,6588,16.35,12.95,-8.05
20-June-2017,1130.00,1134.35,1122.30,1129.05,1126.970916312263133875,604772,4094,681560455.00,406667,67.24,12.05,-0.95
19-June-2017,1135.00,1140.00,1112.10,1129.55,1123.886059786690701517,133140,5407,149634190.00,61695,46.34,27.90,-5.45
16-June-2017,1150.00,1155.85,1127.00,1129.60,1130.742005368206040075,177713,3296,200947554.00,82711,46.54,28.85,-20.40
15-June-2017,1180.95,1180.95,1146.00,1150.10,1155.154097423251492083,139905,1383,161611834.00,109737,78.44,34.95,-30.85
14-June-2017,1145.30,1165.00,1145.30,1160.80,1157.469334651713460487,76862,1863,88965408.00,23493,30.57,19.70,15.50
13-June-2017,1161.10,1166.75,1149.05,1154.80,1157.603220567806061554,51109,1891,59163943.00,12395,24.25,17.70,-6.30
12-June-2017,1156.00,1167.90,1142.15,1155.70,1155.582621393078197192,45884,1805,53022753.00,6586,14.35,25.75,-0.30
9-June-2017,1148.95,1160.90,1147.00,1153.85,1155.197444587744818691,33341,1342,38515438.00,8187,24.56,13.90,4.90
8-June-2017,1150.00,1158.95,1138.80,1145.25,1147.395557123665033721,73691,2266,84552726.00,14399,19.54,20.15,-4.75
7-June-2017,1140.00,1147.75,1124.10,1138.95,1133.346583732260564053,94211,4259,106773715.00,31006,32.91,23.65,-1.05
6-June-2017,1179.80,1179.80,1133.40,1138.95,1147.004614797864225781,78660,3418,90223383.00,24105,30.64,46.40,-40.85
5-June-2017,1135.00,1187.00,1134.75,1169.00,1164.972485972645969997,181253,4883,211154758.00,29681,16.38,52.25,34.00
2-June-2017,1151.00,1151.00,1129.00,1131.20,1133.506059173834956044,52895,1250,59956803.00,22598,42.72,22.00,-19.80
1-June-2017,1155.00,1155.00,1128.30,1141.15,1138.135579016219199362,97847,2889,111363152.00,25751,26.32,26.70,-13.85
31-May-2017,1120.00,1165.00,1112.75,1159.95,1146.822093192750595209,164648,4477,188821964.00,43795,26.60,52.25,39.95
30-May-2017,1108.00,1117.25,1095.00,1112.95,1106.424416930607543910,111136,2820,122963584.00,35024,31.51,22.25,4.95
29-May-2017,1095.00,1112.00,1089.75,1107.70,1102.738536206064179302,234063,4605,258110290.00,97619,41.71,22.25,12.70
26-May-2017,1049.95,1089.00,1048.00,1084.30,1059.594963032877143306,635700,2801,673584518.00,561146,88.27,41.00,34.35
25-May-2017,1046.10,1070.70,1040.00,1045.90,1055.044849646686431421,44861,2184,47330367.00,9704,21.63,30.70,-0.20
24-May-2017,1066.50,1066.50,1030.25,1038.55,1040.867127071823204419,39820,1638,41447329.00,9325,23.42,36.25,-27.95
23-May-2017,1049.30,1058.40,1013.60,1048.65,1041.538313539070855101,195427,3300,203544708.00,113749,58.21,44.80,-0.65
22-May-2017,1051.00,1065.00,1046.95,1051.55,1056.212220862649128173,26152,1362,27622062.00,6195,23.69,18.05,0.55
19-May-2017,1070.75,1071.35,1023.50,1041.45,1041.327268316351285783,214344,4295,223202252.00,142180,66.33,47.85,-29.30
18-May-2017,1089.00,1089.00,1046.05,1054.15,1063.765192143467122117,29275,1195,31141726.00,7407,25.30,42.95,-34.85
17-May-2017,1054.85,1088.75,1052.00,1079.50,1069.367454060540623010,340829,2779,364471440.00,288765,84.72,36.75,24.65
16-May-2017,1064.05,1064.25,1044.50,1052.50,1054.650693793362085130,319980,1692,337467129.00,12118,3.79,19.75,-11.55
15-May-2017,1065.00,1073.45,1055.00,1062.70,1063.623319153795643360,35027,1023,37255534.00,11967,34.17,18.45,-2.30
12-May-2017,1072.30,1072.30,1040.55,1053.10,1050.378174610197688618,56503,1893,59349518.00,15501,27.43,31.75,-19.20
11-May-2017,1084.50,1090.90,1058.00,1069.10,1073.042525201535802242,65373,2416,70148009.00,22988,35.16,32.90,-15.40
10-May-2017,1090.35,1092.75,1073.10,1082.90,1082.283466716720986980,58603,1891,63425058.00,15478,26.41,19.65,-7.45
9-May-2017,1120.00,1120.00,1078.50,1085.40,1095.330288558552498822,74335,3219,81421377.00,21280,28.63,41.50,-34.60
8-May-2017,1100.00,1135.00,1100.00,1118.45,1123.041182782425387661,105311,3851,118268590.00,41722,39.62,35.00,18.45
5-May-2017,1074.60,1110.00,1070.15,1103.45,1097.017886735495716986,128531,3784,141000806.00,21935,17.07,39.85,28.85
4-May-2017,1077.00,1128.60,1069.00,1075.00,1100.329456674455330058,264059,4694,290551896.00,152513,57.76,59.60,-2.00
3-May-2017,1075.00,1125.00,1061.95,1082.75,1083.132932891913168196,92731,4216,100440000.00,16701,18.01,63.05,7.75
2-May-2017,1020.10,1080.00,1020.10,1072.05,1053.678678879902437063,149237,6041,157247845.00,29014,19.44,59.90,51.95
28-April-2017,1004.25,1025.00,995.00,1016.65,1011.321452969557234960,93684,2987,94744639.00,18052,19.27,30.00,12.40
27-April-2017,1010.00,1016.90,997.20,1003.50,1005.017450302617545392,77821,2673,78211463.00,18871,24.25,19.70,-6.50
26-April-2017,1018.00,1021.60,1001.00,1010.70,1009.059485231893331131,48449,2061,48887923.00,10096,20.84,20.60,-7.30
25-April-2017,1040.00,1042.70,1007.90,1014.25,1021.529694716773426718,125359,4619,128057941.00,25217,20.12,34.80,-25.75
24-April-2017,997.00,1013.20,992.00,1006.60,1006.747980826564036643,129137,4287,130008414.00,36503,28.27,21.20,9.60
21-April-2017,982.35,997.40,975.95,989.90,989.617152183483480258,186262,2742,184328070.00,104013,55.84,21.45,7.55
20-April-2017,957.70,983.00,957.40,978.85,971.388911102225776356,45018,1484,43729986.00,8029,17.84,25.60,21.15
19-April-2017,959.60,965.80,941.85,956.75,953.142958548624065239,60577,1958,57738541.00,10798,17.83,23.95,-2.85
18-April-2017,980.00,987.80,955.00,960.45,974.961693433970830259,70484,1813,68719200.00,19840,28.15,32.80,-19.55
17-April-2017,971.45,989.90,956.00,975.85,970.834274642013068260,115088,3476,111731375.00,21327,18.53,33.90,4.40
13-April-2017,936.00,958.50,936.00,954.75,951.948199351425157876,58590,1977,55774645.00,12124,20.69,22.50,18.75
12-April-2017,940.45,944.00,921.50,935.90,933.963675060382141234,41817,1337,39055559.00,5437,13.00,22.50,-4.55
11-April-2017,934.80,944.60,928.65,937.75,936.341686141277665403,50921,2033,47679455.00,18033,35.41,15.95,2.95
10-April-2017,953.00,953.25,924.40,934.80,936.241086288783946524,73903,2644,69191025.00,24488,33.14,28.85,-18.20
7-April-2017,961.00,977.15,951.00,955.45,963.535735542108917766,40324,2641,38853615.00,15176,37.64,26.15,-5.55
6-April-2017,985.70,987.70,964.10,975.85,972.486065742620876372,67962,2391,66092098.00,28261,41.58,23.60,-9.85
5-April-2017,993.35,999.00,978.80,986.10,986.525469486659467432,75934,2710,74910825.00,40923,53.89,20.20,-7.25
3-April-2017,997.20,1001.00,988.00,996.70,995.566580287324968176,43992,2181,43796965.00,6698,15.23,13.00,-0.50
31-March-2017,989.60,1001.70,984.00,997.30,991.414332585550497263,136849,3785,135674060.00,62958,46.01,17.70,7.70
30-March-2017,964.00,994.50,961.10,988.85,966.408046043992758521,514812,3571,497518459.00,425329,82.62,33.40,24.85
29-March-2017,965.10,977.75,957.50,961.50,966.193423934442590461,2745441,3542,2652627040.00,2653914,96.67,20.25,-3.60
28-March-2017,955.25,970.00,950.85,962.30,958.220949531815961458,3293897,1283,3156281111.00,757607,23.00,19.15,7.05
27-March-2017,957.00,966.75,950.00,958.40,959.432995832428682634,1510712,2941,1449426940.00,1437415,95.15,16.75,1.40
24-March-2017,936.00,964.00,936.00,957.05,945.672757502949734290,2145956,4671,2029372128.00,2015416,93.92,28.00,21.05
23-March-2017,910.00,937.00,907.30,932.95,927.453739789653515562,93655,3227,86860680.00,13958,14.90,29.70,22.95
22-March-2017,924.95,924.95,900.30,906.75,921.808088252605804578,2378536,3649,2192553723.00,2323762,97.70,24.65,-18.20
21-March-2017,960.00,969.65,924.30,933.50,940.206317851469583611,121497,5641,114232247.00,25885,21.31,45.35,-26.50
20-March-2017,964.00,982.40,952.50,964.55,965.217931087339734816,1826660,4804,1763124986.00,1722123,94.28,29.90,0.55
17-March-2017,944.00,969.00,944.00,964.50,958.014047989083052196,131905,5261,126366843.00,20867,15.82,25.00,20.50
